################################################################
# ThreatFox IOCs: recent ip-port - CSV format                  #
# Last updated: 2025-11-27 07:49:31 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2025-11-27 04:01:38", "1651376", "162.243.28.13:8000", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "100", "https://search.censys.io/hosts/162.243.28.13", "AS14061,AsyncRAT,C2,censys,DIGITALOCEAN-ASN,RAT", "0", "DonPasci"
"2025-11-27 04:00:58", "1651375", "80.78.25.70:8444", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "100", "https://search.censys.io/hosts/80.78.25.70", "ABSTRACT,AS39287,C2,censys,Sliver", "0", "DonPasci"
"2025-11-27 04:00:57", "1651374", "47.110.66.48:8443", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "100", "https://search.censys.io/hosts/47.110.66.48", "ALIBABA-CN-NET,AS37963,C2,censys,Sliver", "0", "DonPasci"
"2025-11-27 04:00:53", "1651373", "46.247.108.140:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://search.censys.io/hosts/46.247.108.140", "AS58087,C2,censys,FLORIANKOLB,RAT,Remcos", "0", "DonPasci"
"2025-11-27 04:00:33", "1651372", "137.220.194.49:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "https://search.censys.io/hosts/137.220.194.49", "AS152194,C2,censys,CobaltStrike,cs-watermark-987654321,CTGSERVERLIMITED-AS-AP", "0", "DonPasci"
"2025-11-27 02:49:29", "1651358", "43.155.252.158:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-27 07:54:12", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-11-27 00:02:23", "1651335", "104.198.157.155:4444", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/104.198.157.155", "AS396982,C2,censys,GOOGLE-CLOUD-PLATFORM,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-27 00:02:06", "1651334", "197.44.116.226:80", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/197.44.116.226", "AS8452,C2,censys,panel,TE-AS,Unam", "0", "DonPasci"
"2025-11-27 00:01:49", "1651333", "78.47.226.37:8082", "ip:port", "botnet_cc", "apk.hook", "None", "Hook", "", "100", "https://search.censys.io/hosts/78.47.226.37", "AS24940,C2,censys,HETZNER-AS,Hookbot", "0", "DonPasci"
"2025-11-27 00:01:47", "1651332", "139.59.141.55:443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/139.59.141.55", "AS14061,C2,censys,DIGITALOCEAN-ASN,Mythic", "0", "DonPasci"
"2025-11-27 00:01:26", "1651331", "91.214.78.123:443", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://search.censys.io/hosts/91.214.78.123", "AS215826,C2,censys,PARTNER-HOSTING-LTD,RAT,Remcos", "0", "DonPasci"
"2025-11-27 00:01:10", "1651330", "158.94.210.133:443", "ip:port", "botnet_cc", "win.latrodectus", "BLACKWIDOW,IceNova,Latrodectus,Lotus", "Latrodectus", "2025-11-27 00:04:51", "100", "https://search.censys.io/hosts/158.94.210.133", "AS214943,C2,censys,Latrodectus,RAILNET", "0", "DonPasci"
"2025-11-27 00:00:05", "1651329", "104.168.142.88:5050", "ip:port", "botnet_cc", "jar.strrat", "None", "STRRAT", "", "100", "None", "STRRAT", "0", "abuse_ch"
"2025-11-26 23:02:44", "1651316", "143.110.251.10:8443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/143.110.251.10", "AS14061,censys,DIGITALOCEAN-ASN,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-26 23:02:43", "1651315", "209.74.64.164:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/209.74.64.164", "AS22612,censys,GoPhish,NAMECHEAP-NET,Phishing", "0", "dyingbreeds_"
"2025-11-26 23:02:42", "1651314", "64.227.23.150:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/64.227.23.150", "AS14061,censys,DIGITALOCEAN-ASN,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-26 23:02:41", "1651313", "18.207.157.240:443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/18.207.157.240", "AMAZON-AES,AS14618,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-26 23:02:40", "1651312", "18.117.250.221:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/18.117.250.221", "AMAZON-02,AS16509,censys,GoPhish,Phishing", "0", "dyingbreeds_"
"2025-11-26 23:02:01", "1651310", "114.66.62.204:60000", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "https://search.censys.io/hosts/114.66.62.204", "AS136188,censys,Viper", "0", "dyingbreeds_"
"2025-11-26 23:01:26", "1651309", "196.251.100.50:80", "ip:port", "botnet_cc", "win.blacknet_rat", "None", "BlackNET RAT", "", "100", "https://search.censys.io/hosts/196.251.100.50", "AS214967,C2,censys,OPTIBOUNCE,RAT", "0", "dyingbreeds_"
"2025-11-26 23:01:02", "1651308", "162.243.28.13:7000", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-11-27 00:01:43", "100", "https://search.censys.io/hosts/162.243.28.13", "AS14061,C2,censys,DIGITALOCEAN-ASN,RAT", "0", "dyingbreeds_"
"2025-11-26 23:00:42", "1651307", "151.243.95.166:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-27 00:00:32", "100", "https://search.censys.io/hosts/151.243.95.166", "AS400342,C2,censys,EDGENAT-CLOUD", "0", "dyingbreeds_"
"2025-11-26 21:35:07", "1651282", "147.185.221.29:49279", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "None", "NjRAT", "0", "abuse_ch"
"2025-11-26 20:10:06", "1651242", "167.71.255.8:6606", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "100", "None", "AsyncRAT,RAT", "0", "abuse_ch"
"2025-11-26 20:01:41", "1651236", "18.169.82.255:443", "ip:port", "botnet_cc", "win.poshc2", "None", "PoshC2", "2025-11-26 23:01:14", "100", "https://search.censys.io/hosts/18.169.82.255", "AMAZON-02,AS16509,C2,censys,Posh", "0", "DonPasci"
"2025-11-26 20:01:35", "1651235", "51.178.54.51:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-11-26 23:01:10", "100", "https://search.censys.io/hosts/51.178.54.51", "AS16276,C2,censys,Havoc,OVH", "0", "DonPasci"
"2025-11-26 20:01:25", "1651233", "172.94.13.235:81", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-11-26 23:01:00", "100", "https://search.censys.io/hosts/172.94.13.235", "AS9009,AsyncRAT,C2,censys,M247,RAT", "0", "DonPasci"
"2025-11-26 20:01:24", "1651232", "172.94.13.235:82", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-11-26 23:01:01", "100", "https://search.censys.io/hosts/172.94.13.235", "AS9009,AsyncRAT,C2,censys,M247,RAT", "0", "DonPasci"
"2025-11-26 20:01:23", "1651231", "185.196.8.7:8808", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-11-26 23:00:59", "100", "https://search.censys.io/hosts/185.196.8.7", "AS42624,AsyncRAT,C2,censys,RAT,SWISSNETWORK02", "0", "DonPasci"
"2025-11-26 20:01:12", "1651230", "35.152.189.99:80", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "2025-11-26 23:00:56", "100", "https://search.censys.io/hosts/35.152.189.99", "AMAZON-02,AS16509,C2,censys,Sliver", "0", "DonPasci"
"2025-11-26 20:01:11", "1651229", "118.31.239.197:8443", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "2025-11-26 23:00:54", "100", "https://search.censys.io/hosts/118.31.239.197", "ALIBABA-CN-NET,AS37963,C2,censys,Sliver", "0", "DonPasci"
"2025-11-26 20:01:10", "1651228", "120.27.227.3:8443", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "2025-11-26 23:00:53", "100", "https://search.censys.io/hosts/120.27.227.3", "ALIBABA-CN-NET,AS37963,C2,censys,Sliver", "0", "DonPasci"
"2025-11-26 20:00:48", "1651227", "158.94.210.134:443", "ip:port", "botnet_cc", "win.latrodectus", "BLACKWIDOW,IceNova,Latrodectus,Lotus", "Latrodectus", "2025-11-26 20:02:00", "100", "https://search.censys.io/hosts/158.94.210.134", "AS214943,C2,censys,Latrodectus,RAILNET", "0", "DonPasci"
"2025-11-26 20:00:46", "1651226", "195.24.237.60:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 23:00:45", "100", "https://search.censys.io/hosts/195.24.237.60", "AS60223,C2,censys,CobaltStrike,NETIFACE-AS", "0", "DonPasci"
"2025-11-26 20:00:41", "1651224", "47.109.23.77:8080", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 23:00:40", "100", "https://search.censys.io/hosts/47.109.23.77", "ALIBABA-CN-NET,AS37963,C2,censys,CobaltStrike,cs-watermark-666666666", "0", "DonPasci"
"2025-11-26 20:00:41", "1651225", "124.222.30.4:8080", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-27 05:48:35", "100", "https://search.censys.io/hosts/124.222.30.4", "AS45090,C2,censys,CobaltStrike,cs-watermark-666666666,TENCENT-NET-AP", "0", "DonPasci"
"2025-11-26 20:00:40", "1651223", "47.92.211.197:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-27 05:48:35", "100", "https://search.censys.io/hosts/47.92.211.197", "ALIBABA-CN-NET,AS37963,C2,censys,CobaltStrike,cs-watermark-666666666", "0", "DonPasci"
"2025-11-26 20:00:36", "1651222", "129.28.21.16:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 23:00:47", "100", "https://search.censys.io/hosts/129.28.21.16", "AS45090,C2,censys,CobaltStrike,cs-watermark-987654321,TENCENT-NET-AP", "0", "DonPasci"
"2025-11-26 20:00:34", "1651221", "38.165.35.27:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 23:00:44", "100", "https://search.censys.io/hosts/38.165.35.27", "AROSS-AS,AS400619,C2,censys,CobaltStrike,cs-watermark-987654321", "0", "DonPasci"
"2025-11-26 20:00:33", "1651220", "8.148.152.82:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 23:00:40", "100", "https://search.censys.io/hosts/8.148.152.82", "ALIBABA-CN-NET,AS37963,C2,censys,CobaltStrike,cs-watermark-987654321", "0", "DonPasci"
"2025-11-26 20:00:32", "1651219", "194.87.55.166:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-26 23:00:39", "100", "https://search.censys.io/hosts/194.87.55.166", "AS57043,C2,censys,CobaltStrike,cs-watermark-987654321,HOSTKEY-AS", "0", "DonPasci"
"2025-11-26 18:54:25", "1651155", "81.90.226.110:8088", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-11-27 07:50:47", "75", "None", "drb-ra,Havoc", "0", "abuse_ch"
"2025-11-26 18:53:22", "1651154", "58.216.28.145:10250", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-11-27 07:49:48", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-11-26 18:49:16", "1651153", "20.107.60.134:80", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-11-27 07:47:52", "75", "None", "drb-ra,Havoc", "0", "abuse_ch"
"2025-11-26 18:48:45", "1651152", "193.32.151.21:46107", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-11-27 07:47:23", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-11-26 18:46:36", "1651151", "167.172.47.209:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-11-27 07:46:01", "75", "None", "drb-ra,Mythic", "0", "abuse_ch"
"2025-11-26 18:44:55", "1651150", "144.172.105.244:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-11-27 07:44:45", "75", "None", "drb-ra,Mythic", "0", "abuse_ch"
"2025-11-26 18:03:56", "1651140", "154.36.161.169:443", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251126-vsvn6adr3t", "AS979,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-26 18:03:56", "1651141", "154.37.214.19:8888", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251126-p9xbesar51", "AS979,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-26 18:03:56", "1651142", "154.37.214.19:80", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251126-p9xbesar51", "AS979,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-26 18:03:55", "1651138", "154.36.161.169:668", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251126-vsvn6adr3t", "AS979,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-26 18:03:55", "1651139", "154.36.161.169:866", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251126-vsvn6adr3t", "AS979,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-26 18:02:09", "1651135", "192.227.217.229:40404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://tria.ge/251126-spm4ssvqel", "AS36352,C2,rat,remcos,triage", "0", "DonPasci"
"2025-11-26 16:01:34", "1651115", "38.54.50.10:443", "ip:port", "botnet_cc", "win.shadowpad", "POISONPLUG.SHADOW,XShellGhost", "ShadowPad", "", "90", "https://search.censys.io/hosts/38.54.50.10", "AS138915,C2,censys,KAOPU-HK,RAT,ShadowPad", "0", "DonPasci"
"2025-11-26 16:01:26", "1651114", "118.31.118.131:8443", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "2025-11-27 07:44:09", "100", "https://search.censys.io/hosts/118.31.118.131", "ALIBABA-CN-NET,AS37963,C2,censys,Sliver", "0", "DonPasci"
"2025-11-26 16:01:25", "1651113", "116.62.124.68:8443", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "2025-11-27 07:44:09", "100", "https://search.censys.io/hosts/116.62.124.68", "ALIBABA-CN-NET,AS37963,C2,censys,Sliver", "0", "DonPasci"
"2025-11-26 16:01:21", "1651112", "91.247.181.155:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-11-27 07:51:05", "100", "https://search.censys.io/hosts/91.247.181.155", "AS50673,C2,censys,RAT,Remcos,SERVERIUS-AS", "0", "DonPasci"
"2025-11-26 16:01:17", "1651111", "192.140.174.51:1000", "ip:port", "botnet_cc", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "2025-11-26 23:00:49", "100", "https://search.censys.io/hosts/192.140.174.51", "AS146817,C2,censys,FXNET,Gh0st,RAT", "0", "DonPasci"
"2025-11-26 16:00:33", "1651110", "124.222.30.4:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-11-27 07:53:07", "100", "https://search.censys.io/hosts/124.222.30.4", "AS45090,C2,censys,CobaltStrike,cs-watermark-666666666,TENCENT-NET-AP", "0", "DonPasci"
"2025-11-26 15:30:51", "1651098", "80.76.49.45:20904", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://tria.ge/251126-mecbnaxqbt", "AS399486,c2,rat,remcos,triage,VIRTUO", "0", "DonPasci"
"2025-11-26 15:17:49", "1651072", "198.46.173.5:49490", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "50", "", "c2,remcos", "0", "juroots"
"2025-11-26 15:15:55", "1651035", "87.250.207.170:1604", "ip:port", "botnet_cc", "win.darkcomet", "Breut,Fynloski,klovbot", "DarkComet", "", "50", "", "c2,darkcomet", "0", "juroots"
"2025-11-26 14:24:55", "1650991", "45.59.122.134:9000", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "2025-11-26 16:02:09", "100", "", "None", "1", "andsyn1"
"2025-11-26 13:55:28", "1650983", "203.202.232.14:3322", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "75", "https://bazaar.abuse.ch/sample/be70c03f103baf35d2e66d758eb81bd2b580150d8056c15eaf4cffa1a2bebf84/", "xworm", "0", "abuse_ch"
"2025-11-26 13:00:18", "1650905", "154.37.214.19:6666", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-11-26 12:03:12", "1650871", "143.92.49.177:1111", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251126-l2evma1phj", "AS152194,C2,CTGSERVERLIMITED-AS-AP,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-26 12:03:12", "1650872", "143.92.49.177:2222", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251126-l2evma1phj", "AS152194,C2,CTGSERVERLIMITED-AS-AP,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-26 12:03:12", "1650873", "143.92.49.177:80", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/251126-l2evma1phj", "AS152194,C2,CTGSERVERLIMITED-AS-AP,rat,triage,valleyrat", "0", "DonPasci"
"2025-11-26 12:02:30", "1650870", "168.245.201.79:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.201.79", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-26 12:02:29", "1650869", "168.245.201.85:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.201.85", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-26 12:02:27", "1650868", "168.245.200.218:3790", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "https://search.censys.io/hosts/168.245.200.218", "AS58580,C2,censys,FASTRACK,hacktool,MetaSploit,Meterpreter", "0", "DonPasci"
"2025-11-26 12:01:23", "1650865", "102.117.164.218:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-11-27 07:43:05", "100", "https://search.censys.io/hosts/102.117.164.218", "AS23889,C2,censys,MauritiusTelecom,Mythic", "0", "DonPasci"
"2025-11-26 12:01:19", "1650864", "45.61.151.20:9000", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "https://search.censys.io/hosts/45.61.151.20", "AS14956,C2,censys,RAT,ROUTERHOSTING,Sectop", "0", "DonPasci"
